YEAR,DATES,POLLSTER,GRADE,SAMPLE,Unnamed: 5,WEIGHT,APPROVE,DISAPPROVE,ADJUSTED_APPROVE,ADJUSTED_DISAPPROVE,datestring,bothdates,start,end
2021,JUN. 3-5,RMG Research,B-,1200,RV,1.31,55%,39%,54%,40%,JUN. 3-5 2021,"(datetime.date(2021, 6, 3), datetime.date(2021, 6, 5))",2021-06-03,2021-06-05
2021,JUN. 2-5,Cor Services,,519,LV,0.54,50%,42%,52%,41%,JUN. 2-5 2021,"(datetime.date(2021, 6, 2), datetime.date(2021, 6, 5))",2021-06-02,2021-06-05
2021,JUN. 2-3,Ipsos,B-,1005,A,0.56,54%,42%,52%,44%,JUN. 2-3 2021,"(datetime.date(2021, 6, 2), datetime.date(2021, 6, 3))",2021-06-02,2021-06-03
2021,JUN. 1-3,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.62,49%,49%,51%,43%,JUN. 1-3 2021,"(datetime.date(2021, 6, 1), datetime.date(2021, 6, 3))",2021-06-01,2021-06-03
2021,MAY 30-JUN. 1,HarrisX,B+,1893,RV,1.44,61%,39%,57%,40%,MAY 30-JUN. 1 2021,"(datetime.date(2021, 5, 30), datetime.date(2021, 6, 1))",2021-05-30,2021-06-01
2021,MAY 29-JUN. 1,YouGov,B+,1500,A,0.94,50%,40%,51%,41%,MAY 29-JUN. 1 2021,"(datetime.date(2021, 5, 29), datetime.date(2021, 6, 1))",2021-05-29,2021-06-01
2021,MAY 26-JUN. 1,Morning Consult,B,45000,A,1.0,53%,38%,52%,41%,MAY 26-JUN. 1 2021,"(datetime.date(2021, 5, 26), datetime.date(2021, 6, 1))",2021-05-26,2021-06-01
2021,MAY 27-31,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,53%,45%,55%,39%,MAY 27-31 2021,"(datetime.date(2021, 5, 27), datetime.date(2021, 5, 31))",2021-05-27,2021-05-31
2021,MAY 25-29,Morning Consult,B,2199,A,0.05,56%,37%,55%,40%,MAY 25-29 2021,"(datetime.date(2021, 5, 25), datetime.date(2021, 5, 29))",2021-05-25,2021-05-29
2021,MAY 26-28,TIPP Insights,A+,1305,A,2.42,53%,32%,54%,37%,MAY 26-28 2021,"(datetime.date(2021, 5, 26), datetime.date(2021, 5, 28))",2021-05-26,2021-05-28
2021,MAY 26-27,Ipsos,B-,1005,A,0.62,52%,44%,50%,45%,MAY 26-27 2021,"(datetime.date(2021, 5, 26), datetime.date(2021, 5, 27))",2021-05-26,2021-05-27
2021,MAY 26-27,Zogby Analytics,B-,868,LV,1.08,60%,37%,57%,39%,MAY 26-27 2021,"(datetime.date(2021, 5, 26), datetime.date(2021, 5, 27))",2021-05-26,2021-05-27
2021,MAY 24-26,YouGov,B+,1588,A,0.93,49%,41%,50%,42%,MAY 24-26 2021,"(datetime.date(2021, 5, 24), datetime.date(2021, 5, 26))",2021-05-24,2021-05-26
2021,MAY 24-26,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.78,53%,45%,55%,39%,MAY 24-26 2021,"(datetime.date(2021, 5, 24), datetime.date(2021, 5, 26))",2021-05-24,2021-05-26
2021,MAY 22-26,Cor Services,,519,LV,0.54,51%,42%,53%,41%,MAY 22-26 2021,"(datetime.date(2021, 5, 22), datetime.date(2021, 5, 26))",2021-05-22,2021-05-26
2021,MAY 22-25,YouGov,B+,1500,A,0.88,52%,39%,53%,40%,MAY 22-25 2021,"(datetime.date(2021, 5, 22), datetime.date(2021, 5, 25))",2021-05-22,2021-05-25
2021,MAY 22-25,Beacon Research/Shaw & Company Research,A,1003,RV,1.78,54%,42%,52%,41%,MAY 22-25 2021,"(datetime.date(2021, 5, 22), datetime.date(2021, 5, 25))",2021-05-22,2021-05-25
2021,MAY 19-25,Morning Consult,B,45000,A,0.95,54%,38%,53%,41%,MAY 19-25 2021,"(datetime.date(2021, 5, 19), datetime.date(2021, 5, 25))",2021-05-19,2021-05-25
2021,MAY 21-24,Morning Consult,B,2200,A,0.05,54%,39%,53%,42%,MAY 21-24 2021,"(datetime.date(2021, 5, 21), datetime.date(2021, 5, 24))",2021-05-21,2021-05-24
2021,MAY 21-24,Morning Consult,B,2200,A,0.05,55%,40%,54%,43%,MAY 21-24 2021,"(datetime.date(2021, 5, 21), datetime.date(2021, 5, 24))",2021-05-21,2021-05-24
2021,MAY 20-24,Navigator Research,B/C,1204,RV,0.98,53%,44%,52%,43%,MAY 20-24 2021,"(datetime.date(2021, 5, 20), datetime.date(2021, 5, 24))",2021-05-20,2021-05-24
2021,MAY 18-24,Quinnipiac University,A-,1316,A,1.9,49%,41%,52%,41%,MAY 18-24 2021,"(datetime.date(2021, 5, 18), datetime.date(2021, 5, 24))",2021-05-18,2021-05-24
2021,MAY 21-23,Léger,B/C,1002,A,0.87,51%,38%,51%,38%,MAY 21-23 2021,"(datetime.date(2021, 5, 21), datetime.date(2021, 5, 23))",2021-05-21,2021-05-23
2021,MAY 19-23,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.54,54%,43%,56%,37%,MAY 19-23 2021,"(datetime.date(2021, 5, 19), datetime.date(2021, 5, 23))",2021-05-19,2021-05-23
2021,MAY 19-22,Morning Consult,B,2200,A,0.05,56%,38%,55%,41%,MAY 19-22 2021,"(datetime.date(2021, 5, 19), datetime.date(2021, 5, 22))",2021-05-19,2021-05-22
,05/20/2022,John Zogby Strategies,B/C,1011,LV,1.24,59%,40%,57%,41%,,"('', '')",,
2021,MAY 19-20,Harris Poll,B+,973,RV,1.34,62%,37%,60%,38%,MAY 19-20 2021,"(datetime.date(2021, 5, 19), datetime.date(2021, 5, 20))",2021-05-19,2021-05-20
2021,MAY 19-20,Ipsos,B-,1004,A,0.68,56%,39%,54%,40%,MAY 19-20 2021,"(datetime.date(2021, 5, 19), datetime.date(2021, 5, 20))",2021-05-19,2021-05-20
2021,MAY 18-20,Morning Consult,B,1994,RV,0.04,59%,38%,58%,41%,MAY 18-20 2021,"(datetime.date(2021, 5, 18), datetime.date(2021, 5, 20))",2021-05-18,2021-05-20
2021,MAY 17-20,American Research Group,C+,1100,A,1.1,57%,37%,55%,39%,MAY 17-20 2021,"(datetime.date(2021, 5, 17), datetime.date(2021, 5, 20))",2021-05-17,2021-05-20
2021,MAY 17-19,Morning Consult,B,2200,A,0.05,57%,38%,56%,41%,MAY 17-19 2021,"(datetime.date(2021, 5, 17), datetime.date(2021, 5, 19))",2021-05-17,2021-05-19
2021,MAY 17-19,HarrisX,B+,1889,RV,1.58,60%,40%,56%,41%,MAY 17-19 2021,"(datetime.date(2021, 5, 17), datetime.date(2021, 5, 19))",2021-05-17,2021-05-19
2021,MAY 16-18,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,51%,48%,53%,42%,MAY 16-18 2021,"(datetime.date(2021, 5, 16), datetime.date(2021, 5, 18))",2021-05-16,2021-05-18
2021,MAY 15-18,YouGov,B+,1500,A,0.87,51%,41%,52%,42%,MAY 15-18 2021,"(datetime.date(2021, 5, 15), datetime.date(2021, 5, 18))",2021-05-15,2021-05-18
2021,MAY 12-18,McLaughlin & Associates,C/D,1000,LV,0.77,56%,43%,55%,42%,MAY 12-18 2021,"(datetime.date(2021, 5, 12), datetime.date(2021, 5, 18))",2021-05-12,2021-05-18
2021,MAY 12-18,Morning Consult,B,45000,A,0.94,54%,38%,53%,41%,MAY 12-18 2021,"(datetime.date(2021, 5, 12), datetime.date(2021, 5, 18))",2021-05-12,2021-05-18
2021,MAY 3-18,Gallup,B+,1016,A,1.54,54%,40%,54%,39%,MAY 3-18 2021,"(datetime.date(2021, 5, 3), datetime.date(2021, 5, 18))",2021-05-03,2021-05-18
2021,MAY 14-17,Morning Consult,B,1992,RV,0.04,54%,42%,53%,45%,MAY 14-17 2021,"(datetime.date(2021, 5, 14), datetime.date(2021, 5, 17))",2021-05-14,2021-05-17
2021,MAY 14-17,Morning Consult,B,2200,A,0.05,56%,38%,55%,41%,MAY 14-17 2021,"(datetime.date(2021, 5, 14), datetime.date(2021, 5, 17))",2021-05-14,2021-05-17
2021,MAY 14-17,Echelon Insights,B/C,1132,RV,1.28,56%,42%,55%,42%,MAY 14-17 2021,"(datetime.date(2021, 5, 14), datetime.date(2021, 5, 17))",2021-05-14,2021-05-17
2021,MAY 14-16,Morning Consult,B,2200,A,0.05,56%,36%,55%,39%,MAY 14-16 2021,"(datetime.date(2021, 5, 14), datetime.date(2021, 5, 16))",2021-05-14,2021-05-16
2021,MAY 12-15,Morning Consult,B,2200,A,0.05,56%,39%,55%,42%,MAY 12-15 2021,"(datetime.date(2021, 5, 12), datetime.date(2021, 5, 15))",2021-05-12,2021-05-15
2021,MAY 11-13,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.62,49%,50%,51%,44%,MAY 11-13 2021,"(datetime.date(2021, 5, 11), datetime.date(2021, 5, 13))",2021-05-11,2021-05-13
2021,MAY 11-13,YouGov,B+,1561,A,0.88,49%,40%,50%,41%,MAY 11-13 2021,"(datetime.date(2021, 5, 11), datetime.date(2021, 5, 13))",2021-05-11,2021-05-13
2021,MAY 11-12,Ipsos,B-,1005,A,0.67,56%,38%,54%,40%,MAY 11-12 2021,"(datetime.date(2021, 5, 11), datetime.date(2021, 5, 12))",2021-05-11,2021-05-12
2021,MAY 8-11,Civiqs,B-,1464,RV,1.48,48%,46%,50%,44%,MAY 8-11 2021,"(datetime.date(2021, 5, 8), datetime.date(2021, 5, 11))",2021-05-08,2021-05-11
2021,MAY 8-11,YouGov,B+,1500,A,0.84,51%,39%,52%,40%,MAY 8-11 2021,"(datetime.date(2021, 5, 8), datetime.date(2021, 5, 11))",2021-05-08,2021-05-11
2021,MAY 5-11,Morning Consult,B,45000,A,0.9,55%,37%,54%,40%,MAY 5-11 2021,"(datetime.date(2021, 5, 5), datetime.date(2021, 5, 11))",2021-05-05,2021-05-11
2021,MAY 6-10,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,50%,48%,52%,42%,MAY 6-10 2021,"(datetime.date(2021, 5, 6), datetime.date(2021, 5, 10))",2021-05-06,2021-05-10
2021,MAY 6-10,Navigator Research,B/C,1000,RV,0.82,55%,41%,54%,40%,MAY 6-10 2021,"(datetime.date(2021, 5, 6), datetime.date(2021, 5, 10))",2021-05-06,2021-05-10
2021,MAY 8-9,Redfield & Wilton Strategies,B/C,1500,RV,1.25,52%,36%,54%,41%,MAY 8-9 2021,"(datetime.date(2021, 5, 8), datetime.date(2021, 5, 9))",2021-05-08,2021-05-09
2021,MAY 7-9,Morning Consult,B,2200,A,0.05,55%,39%,54%,42%,MAY 7-9 2021,"(datetime.date(2021, 5, 7), datetime.date(2021, 5, 9))",2021-05-07,2021-05-09
2021,MAY 7-9,Léger,B/C,1003,A,0.88,52%,38%,52%,38%,MAY 7-9 2021,"(datetime.date(2021, 5, 7), datetime.date(2021, 5, 9))",2021-05-07,2021-05-09
2021,MAY 6-9,Morning Consult,B,2200,A,0.05,55%,39%,54%,42%,MAY 6-9 2021,"(datetime.date(2021, 5, 6), datetime.date(2021, 5, 9))",2021-05-06,2021-05-09
2021,MAY 4-7,Marist College,A,1249,A,1.94,53%,41%,54%,41%,MAY 4-7 2021,"(datetime.date(2021, 5, 4), datetime.date(2021, 5, 7))",2021-05-04,2021-05-07
2021,MAY 4-6,Morning Consult,B,2200,A,0.04,56%,38%,55%,41%,MAY 4-6 2021,"(datetime.date(2021, 5, 4), datetime.date(2021, 5, 6))",2021-05-04,2021-05-06
2021,APR. 30-MAY 6,Trafalgar Group,A-,1574,LV,2.26,48%,48%,50%,45%,APR. 30-MAY 6 2021,"(datetime.date(2021, 4, 30), datetime.date(2021, 5, 6))",2021-04-30,2021-05-06
2021,MAY 4-5,Ipsos,B-,1005,A,0.63,55%,38%,53%,39%,MAY 4-5 2021,"(datetime.date(2021, 5, 4), datetime.date(2021, 5, 5))",2021-05-04,2021-05-05
2021,MAY 3-5,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.78,51%,47%,53%,41%,MAY 3-5 2021,"(datetime.date(2021, 5, 3), datetime.date(2021, 5, 5))",2021-05-03,2021-05-05
2021,MAY 3-4,HarrisX,B+,939,RV,0.69,60%,40%,56%,41%,MAY 3-4 2021,"(datetime.date(2021, 5, 3), datetime.date(2021, 5, 4))",2021-05-03,2021-05-04
2021,MAY 1-4,YouGov,B+,1500,A,0.81,48%,42%,49%,43%,MAY 1-4 2021,"(datetime.date(2021, 5, 1), datetime.date(2021, 5, 4))",2021-05-01,2021-05-04
2021,APR. 28-MAY 4,Morning Consult,B,45000,A,0.79,56%,36%,55%,39%,APR. 28-MAY 4 2021,"(datetime.date(2021, 4, 28), datetime.date(2021, 5, 4))",2021-04-28,2021-05-04
2021,MAY 1-3,Morning Consult,B,2200,A,0.04,57%,36%,56%,39%,MAY 1-3 2021,"(datetime.date(2021, 5, 1), datetime.date(2021, 5, 3))",2021-05-01,2021-05-03
2021,APR. 30-MAY 3,Morning Consult,B,2200,A,0.04,55%,37%,54%,40%,APR. 30-MAY 3 2021,"(datetime.date(2021, 4, 30), datetime.date(2021, 5, 3))",2021-04-30,2021-05-03
2021,APR. 29-MAY 3,AP-NORC,,1842,A,1.95,63%,36%,60%,36%,APR. 29-MAY 3 2021,"(datetime.date(2021, 4, 29), datetime.date(2021, 5, 3))",2021-04-29,2021-05-03
2021,APR. 30-MAY 2,Morning Consult,B,2200,A,0.04,53%,39%,52%,42%,APR. 30-MAY 2 2021,"(datetime.date(2021, 4, 30), datetime.date(2021, 5, 2))",2021-04-30,2021-05-02
2021,APR. 29-MAY 2,Morning Consult,B,2200,A,0.04,55%,38%,54%,41%,APR. 29-MAY 2 2021,"(datetime.date(2021, 4, 29), datetime.date(2021, 5, 2))",2021-04-29,2021-05-02
2021,APR. 28-MAY 2,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.54,48%,49%,50%,43%,APR. 28-MAY 2 2021,"(datetime.date(2021, 4, 28), datetime.date(2021, 5, 2))",2021-04-28,2021-05-02
2021,APR. 28-30,TIPP Insights,A+,1300,A,2.39,51%,32%,52%,37%,APR. 28-30 2021,"(datetime.date(2021, 4, 28), datetime.date(2021, 4, 30))",2021-04-28,2021-04-30
2021,APR. 27-29,Harris Poll,B+,932,RV,1.34,60%,39%,58%,40%,APR. 27-29 2021,"(datetime.date(2021, 4, 27), datetime.date(2021, 4, 29))",2021-04-27,2021-04-29
2021,APR. 27-29,YouGov,B+,1558,A,0.72,54%,37%,55%,38%,APR. 27-29 2021,"(datetime.date(2021, 4, 27), datetime.date(2021, 4, 29))",2021-04-27,2021-04-29
2021,APR. 27-28,Morning Consult,B,2200,A,0.04,60%,33%,59%,36%,APR. 27-28 2021,"(datetime.date(2021, 4, 27), datetime.date(2021, 4, 28))",2021-04-27,2021-04-28
2021,APR. 27-28,Ipsos,B-,1005,A,0.51,55%,38%,54%,39%,APR. 27-28 2021,"(datetime.date(2021, 4, 27), datetime.date(2021, 4, 28))",2021-04-27,2021-04-28
2021,APR. 26-28,HarrisX,B+,2819,RV,1.51,60%,40%,56%,41%,APR. 26-28 2021,"(datetime.date(2021, 4, 26), datetime.date(2021, 4, 28))",2021-04-26,2021-04-28
2021,APR. 25-27,YouGov,B+,1500,A,0.67,51%,39%,52%,40%,APR. 25-27 2021,"(datetime.date(2021, 4, 25), datetime.date(2021, 4, 27))",2021-04-25,2021-04-27
2021,APR. 25-27,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,48%,50%,50%,44%,APR. 25-27 2021,"(datetime.date(2021, 4, 25), datetime.date(2021, 4, 27))",2021-04-25,2021-04-27
2021,APR. 21-27,Morning Consult,B,45000,A,1.07,55%,36%,54%,39%,APR. 21-27 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 27))",2021-04-21,2021-04-27
2021,APR. 19-27,Morning Consult,B,22000,A,0.35,57%,36%,56%,39%,APR. 19-27 2021,"(datetime.date(2021, 4, 19), datetime.date(2021, 4, 27))",2021-04-19,2021-04-27
2021,APR. 24-26,Morning Consult,B,1991,RV,0.03,60%,37%,59%,40%,APR. 24-26 2021,"(datetime.date(2021, 4, 24), datetime.date(2021, 4, 26))",2021-04-24,2021-04-26
2021,APR. 22-26,Navigator Research,B/C,989,RV,0.8,53%,44%,52%,43%,APR. 22-26 2021,"(datetime.date(2021, 4, 22), datetime.date(2021, 4, 26))",2021-04-22,2021-04-26
2021,APR. 21-26,SSRS,C,1004,A,0.97,53%,43%,52%,43%,APR. 21-26 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 26))",2021-04-21,2021-04-26
2021,APR. 23-25,Léger,B/C,1003,A,0.97,51%,39%,51%,39%,APR. 23-25 2021,"(datetime.date(2021, 4, 23), datetime.date(2021, 4, 25))",2021-04-23,2021-04-25
2021,APR. 23-25,Research Co.,B-,1000,A,1.17,53%,42%,53%,42%,APR. 23-25 2021,"(datetime.date(2021, 4, 23), datetime.date(2021, 4, 25))",2021-04-23,2021-04-25
2021,APR. 21-25,Morning Consult,B,1986,RV,0.03,57%,37%,56%,40%,APR. 21-25 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 25))",2021-04-21,2021-04-25
2021,APR. 21-24,YouGov,B+,2527,A,1.11,58%,42%,59%,43%,APR. 21-24 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 24))",2021-04-21,2021-04-24
2021,APR. 21-23,YouGov,B+,1000,A,0.45,51%,44%,52%,45%,APR. 21-23 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 23))",2021-04-21,2021-04-23
2021,APR. 16-23,Echelon Insights,B/C,1043,RV,1.22,54%,43%,53%,43%,APR. 16-23 2021,"(datetime.date(2021, 4, 16), datetime.date(2021, 4, 23))",2021-04-16,2021-04-23
2021,APR. 21-22,Ipsos,B-,1004,A,0.33,54%,39%,53%,40%,APR. 21-22 2021,"(datetime.date(2021, 4, 21), datetime.date(2021, 4, 22))",2021-04-21,2021-04-22
2021,APR. 20-22,Morning Consult,B,2200,A,0.04,58%,35%,57%,38%,APR. 20-22 2021,"(datetime.date(2021, 4, 20), datetime.date(2021, 4, 22))",2021-04-20,2021-04-22
2021,APR. 20-22,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.62,52%,46%,54%,40%,APR. 20-22 2021,"(datetime.date(2021, 4, 20), datetime.date(2021, 4, 22))",2021-04-20,2021-04-22
2021,APR. 19-21,Marist College,A,1809,A,2.39,54%,44%,55%,44%,APR. 19-21 2021,"(datetime.date(2021, 4, 19), datetime.date(2021, 4, 21))",2021-04-19,2021-04-21
2021,APR. 18-21,Beacon Research/Shaw & Company Research,A,1002,RV,1.79,54%,43%,52%,42%,APR. 18-21 2021,"(datetime.date(2021, 4, 18), datetime.date(2021, 4, 21))",2021-04-18,2021-04-21
2021,APR. 18-21,ABC News/The Washington Post,A+,1007,A,1.99,52%,42%,53%,42%,APR. 18-21 2021,"(datetime.date(2021, 4, 18), datetime.date(2021, 4, 21))",2021-04-18,2021-04-21
2021,APR. 1-21,Gallup,B+,961,A,1.48,57%,40%,57%,39%,APR. 1-21 2021,"(datetime.date(2021, 4, 1), datetime.date(2021, 4, 21))",2021-04-01,2021-04-21
2021,APR. 17-20,Hart Research Associates/Public Opinion Strategies,B+,1000,A,1.27,53%,39%,54%,39%,APR. 17-20 2021,"(datetime.date(2021, 4, 17), datetime.date(2021, 4, 20))",2021-04-17,2021-04-20
2021,APR. 17-20,YouGov,B+,1500,A,0.72,49%,38%,50%,39%,APR. 17-20 2021,"(datetime.date(2021, 4, 17), datetime.date(2021, 4, 20))",2021-04-17,2021-04-20
2021,APR. 17-20,American Research Group,C+,1100,A,1.1,59%,35%,57%,37%,APR. 17-20 2021,"(datetime.date(2021, 4, 17), datetime.date(2021, 4, 20))",2021-04-17,2021-04-20
2021,APR. 15-20,Change Research,B-,1025,RV,1.15,51%,49%,51%,47%,APR. 15-20 2021,"(datetime.date(2021, 4, 15), datetime.date(2021, 4, 20))",2021-04-15,2021-04-20
2021,APR. 14-20,Morning Consult,B,45000,A,0.92,53%,38%,52%,41%,APR. 14-20 2021,"(datetime.date(2021, 4, 14), datetime.date(2021, 4, 20))",2021-04-14,2021-04-20
2021,APR. 16-19,HarrisX,B+,2881,RV,1.27,61%,39%,57%,40%,APR. 16-19 2021,"(datetime.date(2021, 4, 16), datetime.date(2021, 4, 19))",2021-04-16,2021-04-19
2021,APR. 16-19,Morning Consult,B,2200,A,0.04,57%,36%,56%,39%,APR. 16-19 2021,"(datetime.date(2021, 4, 16), datetime.date(2021, 4, 19))",2021-04-16,2021-04-19
2021,APR. 15-19,Morning Consult,B,2200,A,0.04,58%,35%,57%,38%,APR. 15-19 2021,"(datetime.date(2021, 4, 15), datetime.date(2021, 4, 19))",2021-04-15,2021-04-19
2021,APR. 15-19,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,50%,49%,52%,43%,APR. 15-19 2021,"(datetime.date(2021, 4, 15), datetime.date(2021, 4, 19))",2021-04-15,2021-04-19
2021,APR. 14-18,Hart Research Associates,B-,1200,RV,1.36,57%,43%,56%,42%,APR. 14-18 2021,"(datetime.date(2021, 4, 14), datetime.date(2021, 4, 18))",2021-04-14,2021-04-18
2021,APR. 12-16,Ipsos,B-,4423,A,0.91,55%,40%,54%,41%,APR. 12-16 2021,"(datetime.date(2021, 4, 12), datetime.date(2021, 4, 16))",2021-04-12,2021-04-16
2021,APR. 12-16,Ipsos,B-,4423,A,0.91,55%,40%,54%,41%,APR. 12-16 2021,"(datetime.date(2021, 4, 12), datetime.date(2021, 4, 16))",2021-04-12,2021-04-16
2021,APR. 14-15,Ipsos,B-,1005,A,0.21,54%,38%,53%,39%,APR. 14-15 2021,"(datetime.date(2021, 4, 14), datetime.date(2021, 4, 15))",2021-04-14,2021-04-15
2021,APR. 12-14,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.78,50%,48%,52%,42%,APR. 12-14 2021,"(datetime.date(2021, 4, 12), datetime.date(2021, 4, 14))",2021-04-12,2021-04-14
2021,APR. 10-13,YouGov,B+,1500,A,0.85,49%,42%,50%,43%,APR. 10-13 2021,"(datetime.date(2021, 4, 10), datetime.date(2021, 4, 13))",2021-04-10,2021-04-13
2021,APR. 9-13,HarrisX,B+,3766,RV,1.5,61%,39%,57%,40%,APR. 9-13 2021,"(datetime.date(2021, 4, 9), datetime.date(2021, 4, 13))",2021-04-09,2021-04-13
2021,APR. 8-13,McLaughlin & Associates,C/D,1000,LV,0.77,58%,41%,57%,39%,APR. 8-13 2021,"(datetime.date(2021, 4, 8), datetime.date(2021, 4, 13))",2021-04-08,2021-04-13
2021,APR. 7-13,Marist College,A,1266,A,1.77,53%,39%,54%,39%,APR. 7-13 2021,"(datetime.date(2021, 4, 7), datetime.date(2021, 4, 13))",2021-04-07,2021-04-13
2021,APR. 7-13,Morning Consult,B,45000,A,0.99,55%,36%,54%,39%,APR. 7-13 2021,"(datetime.date(2021, 4, 7), datetime.date(2021, 4, 13))",2021-04-07,2021-04-13
2021,APR. 9-12,Civiqs,B-,1541,RV,1.49,48%,47%,50%,45%,APR. 9-12 2021,"(datetime.date(2021, 4, 9), datetime.date(2021, 4, 12))",2021-04-09,2021-04-12
2021,APR. 9-12,Morning Consult,B,1992,RV,0.04,59%,37%,58%,40%,APR. 9-12 2021,"(datetime.date(2021, 4, 9), datetime.date(2021, 4, 12))",2021-04-09,2021-04-12
2021,APR. 8-12,Navigator Research,B/C,1256,RV,0.94,55%,42%,54%,41%,APR. 8-12 2021,"(datetime.date(2021, 4, 8), datetime.date(2021, 4, 12))",2021-04-08,2021-04-12
2021,APR. 8-12,Monmouth University,A,800,A,1.52,54%,41%,55%,41%,APR. 8-12 2021,"(datetime.date(2021, 4, 8), datetime.date(2021, 4, 12))",2021-04-08,2021-04-12
2021,APR. 8-12,Quinnipiac University,A-,1237,A,1.83,48%,42%,51%,42%,APR. 8-12 2021,"(datetime.date(2021, 4, 8), datetime.date(2021, 4, 12))",2021-04-08,2021-04-12
2021,APR. 8-11,Hart Research Associates/Public Opinion Strategies,B+,802,A,1.06,47%,41%,48%,41%,APR. 8-11 2021,"(datetime.date(2021, 4, 8), datetime.date(2021, 4, 11))",2021-04-08,2021-04-11
2021,APR. 7-11,The Winston Group,A/B,1000,RV,1.62,54%,35%,53%,38%,APR. 7-11 2021,"(datetime.date(2021, 4, 7), datetime.date(2021, 4, 11))",2021-04-07,2021-04-11
2021,APR. 7-11,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.54,50%,48%,52%,42%,APR. 7-11 2021,"(datetime.date(2021, 4, 7), datetime.date(2021, 4, 11))",2021-04-07,2021-04-11
2021,APR. 5-11,Pew Research Center,B/C,5109,A,2.78,59%,39%,59%,38%,APR. 5-11 2021,"(datetime.date(2021, 4, 5), datetime.date(2021, 4, 11))",2021-04-05,2021-04-11
2021,APR. 7-8,Ipsos,B-,1005,A,0.28,56%,37%,55%,39%,APR. 7-8 2021,"(datetime.date(2021, 4, 7), datetime.date(2021, 4, 8))",2021-04-07,2021-04-08
2021,APR. 6-8,YouGov,B+,1649,A,0.91,52%,38%,53%,39%,APR. 6-8 2021,"(datetime.date(2021, 4, 6), datetime.date(2021, 4, 8))",2021-04-06,2021-04-08
2021,APR. 4-6,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,49%,50%,51%,44%,APR. 4-6 2021,"(datetime.date(2021, 4, 4), datetime.date(2021, 4, 6))",2021-04-04,2021-04-06
2021,APR. 3-6,YouGov,B+,1500,A,0.84,49%,41%,50%,42%,APR. 3-6 2021,"(datetime.date(2021, 4, 3), datetime.date(2021, 4, 6))",2021-04-03,2021-04-06
2021,MAR. 31-APR. 6,Morning Consult,B,45000,A,0.98,55%,36%,54%,39%,MAR. 31-APR. 6 2021,"(datetime.date(2021, 3, 31), datetime.date(2021, 4, 6))",2021-03-31,2021-04-06
2021,APR. 2-5,HarrisX,B+,2732,RV,1.22,61%,39%,57%,40%,APR. 2-5 2021,"(datetime.date(2021, 4, 2), datetime.date(2021, 4, 5))",2021-04-02,2021-04-05
2021,APR. 2-4,Morning Consult,B,2200,A,0.05,57%,37%,56%,40%,APR. 2-4 2021,"(datetime.date(2021, 4, 2), datetime.date(2021, 4, 4))",2021-04-02,2021-04-04
2021,APR. 2-4,Morning Consult,B,2200,A,0.05,54%,39%,53%,42%,APR. 2-4 2021,"(datetime.date(2021, 4, 2), datetime.date(2021, 4, 4))",2021-04-02,2021-04-04
2021,MAR. 31-APR. 3,TIPP Insights,A+,1436,A,2.61,53%,33%,54%,38%,MAR. 31-APR. 3 2021,"(datetime.date(2021, 3, 31), datetime.date(2021, 4, 3))",2021-03-31,2021-04-03
2021,MAR. 30-APR. 2,Morning Consult,B,2200,A,0.05,57%,36%,56%,39%,MAR. 30-APR. 2 2021,"(datetime.date(2021, 3, 30), datetime.date(2021, 4, 2))",2021-03-30,2021-04-02
2021,MAR. 31-APR. 1,Ipsos,B-,1005,A,0.51,54%,41%,53%,42%,MAR. 31-APR. 1 2021,"(datetime.date(2021, 3, 31), datetime.date(2021, 4, 1))",2021-03-31,2021-04-01
2021,MAR. 30-APR. 1,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.61,48%,50%,50%,44%,MAR. 30-APR. 1 2021,"(datetime.date(2021, 3, 30), datetime.date(2021, 4, 1))",2021-03-30,2021-04-01
2021,MAR. 27-30,YouGov,B+,1500,A,0.86,48%,40%,49%,41%,MAR. 27-30 2021,"(datetime.date(2021, 3, 27), datetime.date(2021, 3, 30))",2021-03-27,2021-03-30
